anio,mes,municipio_id,municipio_nombre,monto
2011,10,06476,Lobería,34990.09
2011,10,06483,Lobos,47671.09
2011,10,06490,Lomas de Zamora,372798.1
2011,10,06497,Luján,109197.49
2011,10,06505,Magdalena,30410.84
2011,10,06511,Maipú,20195.6
2011,10,06515,Malvinas Argentinas,262191.52
2011,10,06518,Mar Chiquita,38042.93
2011,10,06525,Marcos Paz,87475.38
2011,10,06532,Mercedes,68453.87
2011,10,06539,Merlo,364109.26
2011,10,06547,Monte,38630.03
2011,10,06553,Monte Hermoso,30645.67
2011,10,06560,Moreno,350723.75
2011,10,06568,Morón,201252.24
2011,10,06574,Navarro,27123.16
2011,10,06581,Necochea,74324.7
2011,10,06588,9 de Julio,44266.02
2011,10,06595,Olavarría,86066.39
2011,10,06602,Patagones,44853.09
2011,10,06609,Pehuajó,46966.59
2011,10,06616,Pellegrini,19725.92
2011,10,06623,Pergamino,83835.46
2011,10,06630,Pila,19608.52
2011,10,06638,Pilar,215107.4
2011,10,06644,Pinamar,44031.19
2011,10,06648,Presidente Perón,96516.49
2011,10,06651,Puán,21369.78
2011,10,06655,Punta Indio,28532.17
2011,10,06658,Quilmes,354128.83
2011,10,06665,Ramallo,48023.35
2011,10,06672,Rauch,30176.01
2011,10,06679,Rivadavia,31819.84
2011,10,06686,Rojas,34520.44
2011,10,06693,Roque Pérez,33581.09
2011,10,06700,Saavedra,25596.77
2011,10,06707,Saladillo,41917.67
2011,10,06721,Salliqueló,17964.67
2011,10,06714,Salto,39451.92
2011,10,06728,San Andrés de Giles,44031.19
2011,10,06735,San Antonio de Areco,33933.36
2011,10,06742,San Cayetano,24774.85
2011,10,06749,San Fernando,161447.94
2011,10,06756,San Isidro,121056.59
2011,10,06760,San Miguel,220508.56
2011,10,06763,San Nicolás,121526.23
2011,10,06770,San Pedro,68101.65
2011,10,06778,San Vicente,81369.72
2011,10,06784,Suipacha,21487.17
2011,10,06791,Tandil,90880.48
2011,10,06798,Tapalqué,19256.26
2011,10,06805,Tigre,241408.78
2011,10,06812,Tordillo,14442.15
2011,10,06819,Tornquist,21839.42
2011,10,06826,Trenque Lauquen,40508.67
2011,10,06833,Tres Arroyos,61878.55
2011,10,06840,Tres de Febrero,154872.6
2011,10,06847,Tres Lomas,20547.83
2011,10,06854,25 de Mayo,41565.43
2011,10,06861,Vicente López,90763.08
2011,10,06868,Villa Gesell,42504.75
2011,10,06875,Villarino,47201.44
2011,10,06882,Zárate,100391.24
2011,11,06007,Adolfo Alsina,22022.54
2011,11,06014,Adolfo Gonzales Chaves,26741.7
2011,11,06021,Alberti,20337.16
2011,11,06028,Almirante Brown,323261.17
2011,11,06077,Arrecifes,42472.19
2011,11,06035,Avellaneda,200226.38
2011,11,06042,Ayacucho,26292.23
2011,11,06049,Azul,57416.13
2011,11,06056,Bahía Blanca,193372.36
2011,11,06063,Balcarce,52135.17
2011,11,06070,Baradero,42247.46
2011,11,06084,Benito Juárez,25505.71
2011,11,06091,Berazategui,201125.25
2011,11,06098,Berisso,88652.34
2011,11,06105,Bolívar,35505.83
2011,11,06112,Bragado,42921.63
2011,11,06119,Brandsen,35168.75
2011,11,06126,Campana,90450.11
2011,11,06134,Cañuelas,50000.33
2011,11,06140,Capitán Sarmiento,26516.98
2011,11,06147,Carlos Casares,25168.65
2011,11,06154,Carlos Tejedor,28427.13
2011,11,06161,Carmen de Areco,33483.35
2011,11,06168,Castelli,25955.15
2011,11,06210,Chacabuco,44157.6
2011,11,06218,Chascomús,33932.78
2011,11,06224,Chivilcoy,45168.83
2011,11,06182,Coronel de Marina Leonardo Rosales,46404.79
2011,11,06175,Colón,33932.78
2011,11,06189,Coronel Dorrego,24157.41
2011,11,06196,Coronel Pringles,34045.13
2011,11,06203,Coronel Suárez,42022.75
2011,11,06231,Daireaux,34494.59
2011,11,06238,Dolores,41798.01
2011,11,06245,Ensenada,54045.31
2011,11,06252,Escobar,137529.2
2011,11,06260,Esteban Echeverría,216518.66
2011,11,06266,Exaltación de la Cruz,54382.42
2011,11,06270,Ezeiza,123371.78
2011,11,06274,Florencio Varela,294159.77
2011,11,06277,Florentino Ameghino,21460.76
2011,11,06280,General Alvarado,44831.72
2011,11,06287,General Alvear,26516.98
2011,11,06294,General Arenales,23146.17
2011,11,06301,General Belgrano,33370.97
2011,11,06308,General Guido,9775.27
2011,11,06315,General Juan Madariaga,30561.96
2011,11,06322,General la Madrid,28876.57
2011,11,06329,General las Heras,46067.72
2011,11,06336,General Lavalle,21123.69
2011,11,06343,General Paz,25281.02
2011,11,06351,General Pinto,25056.31
2011,11,06357,General Pueyrredón,300789.06
2011,11,06364,General Rodríguez,82921.99
2011,11,06371,General San Martín,229889.57
2011,11,06385,General Viamonte,32135.01
2011,11,06392,General Villegas,40562.06
2011,11,06399,Guaminí,19325.9
2011,11,06406,Hipólito Yrigoyen,19550.6
2011,11,06408,Hurlingham,111461.53
2011,11,06410,Ituzaingó,114045.85
2011,11,06412,José C. Paz,243485.19
2011,11,06413,Junín,77865.72
2011,11,06420,La Costa,76629.78
2011,11,06427,La Matanza,724500.61
2011,11,06441,La Plata,284384.4
2011,11,06434,Lanús,227529.96
2011,11,06448,Laprida,24269.77
2011,11,06455,Las Flores,33820.4
2011,11,06462,Leandro N. Alem,20674.24
2011,11,06466,Lezama,0
2011,11,06469,Lincoln,42809.27
2011,11,06476,Lobería,33483.35
2011,11,06483,Lobos,45618.27
2011,11,06490,Lomas de Zamora,356744.6
2011,11,06497,Luján,104495.17
2011,11,06505,Magdalena,29101.26
2011,11,06511,Maipú,19325.9
2011,11,06515,Malvinas Argentinas,250900.97
2011,11,06518,Mar Chiquita,36404.71
2011,11,06525,Marcos Paz,83708.5
2011,11,06532,Mercedes,65506.08
2011,11,06539,Merlo,348429.91
2011,11,06547,Monte,36966.51
2011,11,06553,Monte Hermoso,29325.98
2011,11,06560,Moreno,335620.81
2011,11,06568,Morón,192585.83
2011,11,06574,Navarro,25955.15
2011,11,06581,Necochea,71124.09
2011,11,06588,9 de Julio,42359.82
2011,11,06595,Olavarría,82360.15
2011,11,06602,Patagones,42921.63
2011,11,06609,Pehuajó,44944.09
2011,11,06616,Pellegrini,18876.48
2011,11,06623,Pergamino,80225.31
2011,11,06630,Pila,18764.08
2011,11,06638,Pilar,205844.39
2011,11,06644,Pinamar,42135.09
2011,11,06648,Presidente Perón,92360.26
2011,11,06651,Puán,20449.52
2011,11,06655,Punta Indio,27303.48
2011,11,06658,Quilmes,338879.26
2011,11,06665,Ramallo,45955.35
2011,11,06672,Rauch,28876.57
2011,11,06679,Rivadavia,30449.59
2011,11,06686,Rojas,33033.88
2011,11,06693,Roque Pérez,32135.01
2011,11,06700,Saavedra,24494.5
2011,11,06707,Saladillo,40112.6
2011,11,06721,Salliqueló,17191.04
2011,11,06714,Salto,37753.05
2011,11,06728,San Andrés de Giles,42135.09
2011,11,06735,San Antonio de Areco,32472.08
2011,11,06742,San Cayetano,23707.96
2011,11,06749,San Fernando,154495.64
2011,11,06756,San Isidro,115843.6
2011,11,06760,San Miguel,211012.98
2011,11,06763,San Nicolás,116293.04
2011,11,06770,San Pedro,65169
2011,11,06778,San Vicente,77865.72
2011,11,06784,Suipacha,20561.88
2011,11,06791,Tandil,86966.95
2011,11,06798,Tapalqué,18427.04
2011,11,06805,Tigre,231013.15
2011,11,06812,Tordillo,13820.24
2011,11,06819,Tornquist,20898.95
2011,11,06826,Trenque Lauquen,38764.26
2011,11,06833,Tres Arroyos,59213.92
2011,11,06840,Tres de Febrero,148203.46
2011,11,06847,Tres Lomas,19662.98
2011,11,06854,25 de Mayo,39775.52
2011,11,06861,Vicente López,86854.61
2011,11,06868,Villa Gesell,40674.4
2011,11,06875,Villarino,45168.83
2011,11,06882,Zárate,96068.13
2011,12,06007,Adolfo Alsina,24557.6
2011,12,06014,Adolfo Gonzales Chaves,29819.95
2011,12,06021,Alberti,22678.18
2011,12,06028,Almirante Brown,360471.37
2011,12,06077,Arrecifes,47361.12
2011,12,06035,Avellaneda,223274.22
2011,12,06042,Ayacucho,29318.77
2011,12,06049,Azul,64025.28
2011,12,06056,Bahía Blanca,215631.27
2011,12,06063,Balcarce,58136.44
2011,12,06070,Baradero,47110.54
2011,12,06084,Benito Juárez,28441.69
2011,12,06091,Berazategui,224276.57
2011,12,06098,Berisso,98857.05
2011,12,06105,Bolívar,39592.87
2011,12,06112,Bragado,47862.31
2011,12,06119,Brandsen,39217.02
2011,12,06126,Campana,100861.77
2011,12,06134,Cañuelas,55755.84
2011,12,06140,Capitán Sarmiento,29569.34
2011,12,06147,Carlos Casares,28065.81
2011,12,06154,Carlos Tejedor,31699.36
2011,12,06161,Carmen de Areco,37337.58
2011,12,06168,Castelli,28942.87
2011,12,06210,Chacabuco,49240.54
2011,12,06218,Chascomús,37838.77
2011,12,06224,Chivilcoy,50368.19
2011,12,06182,Coronel de Marina Leonardo Rosales,51746.43
2011,12,06175,Colón,37838.77
2011,12,06189,Coronel Dorrego,26938.18
2011,12,06196,Coronel Pringles,37964.09
2011,12,06203,Coronel Suárez,46859.95
2011,12,06231,Daireaux,38465.23
2011,12,06238,Dolores,46609.38
2011,12,06245,Ensenada,60266.43
2011,12,06252,Escobar,153360.05
2011,12,06260,Esteban Echeverría,241441.91
2011,12,06266,Exaltación de la Cruz,60642.31
2011,12,06270,Ezeiza,137573
2011,12,06274,Florencio Varela,328020.2
2011,12,06277,Florentino Ameghino,23931.1
2011,12,06280,General Alvarado,49992.3
2011,12,06287,General Alvear,29569.34
2011,12,06294,General Arenales,25810.5
2011,12,06301,General Belgrano,37212.3
2011,12,06308,General Guido,10900.52
2011,12,06315,General Juan Madariaga,34079.94
2011,12,06322,General la Madrid,32200.53
2011,12,06329,General las Heras,51370.56
2011,12,06336,General Lavalle,23555.21
2011,12,06343,General Paz,28191.12
2011,12,06351,General Pinto,27940.52
2011,12,06357,General Pueyrredón,335412.55
2011,12,06364,General Rodríguez,92467.05
2011,12,06371,General San Martín,256351.92
2011,12,06385,General Viamonte,35834.06
2011,12,06392,General Villegas,45231.13
2011,12,06399,Guaminí,21550.54
2011,12,06406,Hipólito Yrigoyen,21801.1
2011,12,06408,Hurlingham,124291.78
2011,12,06410,Ituzaingó,127173.56
2011,12,06412,José C. Paz,271512.52
2011,12,06413,Junín,86828.8
2011,12,06420,La Costa,85450.58
2011,12,06427,La Matanza,807897.09
2011,12,06441,La Plata,317119.6
2011,12,06434,Lanús,253720.73
2011,12,06448,Laprida,27063.48
2011,12,06455,Las Flores,37713.47
2011,12,06462,Leandro N. Alem,23054.04
2011,12,06466,Lezama,0
2011,12,06469,Lincoln,47737.03
2011,12,06476,Lobería,37337.58
2011,12,06483,Lobos,50869.37
2011,12,06490,Lomas de Zamora,397809.09
2011,12,06497,Luján,116523.55
2011,12,06505,Magdalena,32451.12
2011,12,06511,Maipú,21550.54
2011,12,06515,Malvinas Argentinas,279781.92
2011,12,06518,Mar Chiquita,40595.24
2011,12,06525,Marcos Paz,93344.11
2011,12,06532,Mercedes,73046.47
2011,12,06539,Merlo,388537.3
2011,12,06547,Monte,41221.72
2011,12,06553,Monte Hermoso,32701.71
2011,12,06560,Moreno,374253.77
2011,12,06568,Morón,214754.23
2011,12,06574,Navarro,28942.87
2011,12,06581,Necochea,79311.15
2011,12,06588,9 de Julio,47235.85
2011,12,06595,Olavarría,91840.55
2011,12,06602,Patagones,47862.31
2011,12,06609,Pehuajó,50117.6
2011,12,06616,Pellegrini,21049.34
2011,12,06623,Pergamino,89460
2011,12,06630,Pila,20924.04
2011,12,06638,Pilar,229538.96
2011,12,06644,Pinamar,46985.25
2011,12,06648,Presidente Perón,102991.76
2011,12,06651,Puán,22803.46
2011,12,06655,Punta Indio,30446.41
2011,12,06658,Quilmes,377887.29
2011,12,06665,Ramallo,51245.26
2011,12,06672,Rauch,32200.53
2011,12,06679,Rivadavia,33954.67
2011,12,06686,Rojas,36836.42
2011,12,06693,Roque Pérez,35834.06
2011,12,06700,Saavedra,27314.05
2011,12,06707,Saladillo,44729.96
2011,12,06721,Salliqueló,19169.94
2011,12,06714,Salto,42098.79
2011,12,06728,San Andrés de Giles,46985.25
2011,12,06735,San Antonio de Areco,36209.95
2011,12,06742,San Cayetano,26437.02
2011,12,06749,San Fernando,172279.49
2011,12,06756,San Isidro,129178.26
2011,12,06760,San Miguel,235302.48
2011,12,06763,San Nicolás,129679.43
2011,12,06770,San Pedro,72670.56
2011,12,06778,San Vicente,86828.8
2011,12,06784,Suipacha,22928.76
2011,12,06791,Tandil,96977.64
2011,12,06798,Tapalqué,20548.17
2011,12,06805,Tigre,257604.85
2011,12,06812,Tordillo,15411.13
2011,12,06819,Tornquist,23304.67
2011,12,06826,Trenque Lauquen,43226.41
2011,12,06833,Tres Arroyos,66029.99
2011,12,06840,Tres de Febrero,165262.99
2011,12,06847,Tres Lomas,21926.41
2011,12,06854,25 de Mayo,44354.05
2011,12,06861,Vicente López,96852.33
2011,12,06868,Villa Gesell,45356.43
2011,12,06875,Villarino,50368.19
2011,12,06882,Zárate,107126.47
2012,1,06007,Adolfo Alsina,25934.59
2012,1,06014,Adolfo Gonzales Chaves,31492.04
2012,1,06021,Alberti,23949.82
2012,1,06028,Almirante Brown,380684.32
2012,1,06077,Arrecifes,50016.83
2012,1,06035,Avellaneda,235794.01
2012,1,06042,Ayacucho,30962.77
2012,1,06049,Azul,67615.37
2012,1,06056,Bahía Blanca,227722.49
2012,1,06063,Balcarce,61396.34
2012,1,06070,Baradero,49752.22
2012,1,06084,Benito Juárez,30036.53
2012,1,06091,Berazategui,236852.58
2012,1,06098,Berisso,104400.35
2012,1,06105,Bolívar,41813.01
2012,1,06112,Bragado,50546.1
2012,1,06119,Brandsen,41416.03
2012,1,06126,Campana,106517.44
2012,1,06134,Cañuelas,58882.25
2012,1,06140,Capitán Sarmiento,31227.42
2012,1,06147,Carlos Casares,29639.57
2012,1,06154,Carlos Tejedor,33476.87
2012,1,06161,Carmen de Areco,39431.24
2012,1,06168,Castelli,30565.81
2012,1,06210,Chacabuco,52001.65
2012,1,06218,Chascomús,39960.52
2012,1,06224,Chivilcoy,53192.51
2012,1,06182,Coronel de Marina Leonardo Rosales,54648.04
2012,1,06175,Colón,39960.52
2012,1,06189,Coronel Dorrego,28448.68
2012,1,06196,Coronel Pringles,40092.85
2012,1,06203,Coronel Suárez,49487.56
2012,1,06231,Daireaux,40622.13
2012,1,06238,Dolores,49222.94
2012,1,06245,Ensenada,63645.78
2012,1,06252,Escobar,161959.51
2012,1,06260,Esteban Echeverría,254980.41
2012,1,06266,Exaltación de la Cruz,64042.75
2012,1,06270,Ezeiza,145287.19
2012,1,06274,Florencio Varela,346413.46
2012,1,06277,Florentino Ameghino,25273
2012,1,06280,General Alvarado,52795.54
2012,1,06287,General Alvear,31227.42
2012,1,06294,General Arenales,27257.82
2012,1,06301,General Belgrano,39298.92
2012,1,06308,General Guido,11511.75
2012,1,06315,General Juan Madariaga,35990.92
2012,1,06322,General la Madrid,34006.1
2012,1,06329,General las Heras,54251.08
2012,1,06336,General Lavalle,24876.07
2012,1,06343,General Paz,29771.88
2012,1,06351,General Pinto,29507.25
2012,1,06357,General Pueyrredón,354220.35
2012,1,06364,General Rodríguez,97652.01
2012,1,06371,General San Martín,270726.45
2012,1,06385,General Viamonte,37843.41
2012,1,06392,General Villegas,47767.4
2012,1,06399,Guaminí,22758.93
2012,1,06406,Hipólito Yrigoyen,23023.57
2012,1,06408,Hurlingham,131261.29
2012,1,06410,Ituzaingó,134304.64
2012,1,06412,José C. Paz,286737.19
2012,1,06413,Junín,91697.62
2012,1,06420,La Costa,90242.1
2012,1,06427,La Matanza,853198.79
2012,1,06441,La Plata,334901.61
2012,1,06434,Lanús,267947.76
2012,1,06448,Laprida,28581
2012,1,06455,Las Flores,39828.2
2012,1,06462,Leandro N. Alem,24346.78
2012,1,06466,Lezama,0
2012,1,06469,Lincoln,50413.8
2012,1,06476,Lobería,39431.24
2012,1,06483,Lobos,53721.78
2012,1,06490,Lomas de Zamora,420115.67
2012,1,06497,Luján,123057.45
2012,1,06505,Magdalena,34270.77
2012,1,06511,Maipú,22758.93
2012,1,06515,Malvinas Argentinas,295470.31
2012,1,06518,Mar Chiquita,42871.57
2012,1,06525,Marcos Paz,98578.23
2012,1,06532,Mercedes,77142.41
2012,1,06539,Merlo,410323.98
2012,1,06547,Monte,43533.16
2012,1,06553,Monte Hermoso,34535.42
2012,1,06560,Moreno,395239.5
2012,1,06568,Morón,226796.27
2012,1,06574,Navarro,30565.81
2012,1,06581,Necochea,83758.42
2012,1,06588,9 de Julio,49884.51
2012,1,06595,Olavarría,96990.41
2012,1,06602,Patagones,50546.1
2012,1,06609,Pehuajó,52927.88
2012,1,06616,Pellegrini,22229.63
2012,1,06623,Pergamino,94476.34
2012,1,06630,Pila,22097.33
2012,1,06638,Pilar,242409.99
2012,1,06644,Pinamar,49619.88
2012,1,06648,Presidente Perón,108766.88
2012,1,06651,Puán,24082.14
2012,1,06655,Punta Indio,32153.64
2012,1,06658,Quilmes,399076.77
2012,1,06665,Ramallo,54118.75
2012,1,06672,Rauch,34006.1
2012,1,06679,Rivadavia,35858.6
2012,1,06686,Rojas,38901.95
2012,1,06693,Roque Pérez,37843.41
2012,1,06700,Saavedra,28845.66
2012,1,06707,Saladillo,47238.12
2012,1,06721,Salliqueló,20244.86
2012,1,06714,Salto,44459.37
2012,1,06728,San Andrés de Giles,49619.88
2012,1,06735,San Antonio de Areco,38240.35
2012,1,06742,San Cayetano,27919.42
2012,1,06749,San Fernando,181939.81
2012,1,06756,San Isidro,136421.74
2012,1,06760,San Miguel,248496.72
2012,1,06763,San Nicolás,136951.01
2012,1,06770,San Pedro,76745.47
2012,1,06778,San Vicente,91697.62
2012,1,06784,Suipacha,24214.44
2012,1,06791,Tandil,102415.52
2012,1,06798,Tapalqué,21700.37
2012,1,06805,Tigre,272049.68
2012,1,06812,Tordillo,16275.27
2012,1,06819,Tornquist,24611.43
2012,1,06826,Trenque Lauquen,45650.25
2012,1,06833,Tres Arroyos,69732.51
2012,1,06840,Tres de Febrero,174529.89
2012,1,06847,Tres Lomas,23155.92
2012,1,06854,25 de Mayo,46841.17
2012,1,06861,Vicente López,102283.22
2012,1,06868,Villa Gesell,47899.73
2012,1,06875,Villarino,53192.51
2012,1,06882,Zárate,113133.42
2012,2,06007,Adolfo Alsina,18646.9
2012,2,06014,Adolfo Gonzales Chaves,22642.66
2012,2,06021,Alberti,17219.8
2012,2,06028,Almirante Brown,273710.77
2012,2,06077,Arrecifes,35961.92
2012,2,06035,Avellaneda,169535.1
2012,2,06042,Ayacucho,22262.1
2012,2,06049,Azul,48615.24
2012,2,06056,Bahía Blanca,163731.73
2012,2,06063,Balcarce,44143.77
2012,2,06070,Baradero,35771.66
2012,2,06084,Benito Juárez,21596.14
2012,2,06091,Berazategui,170296.23
2012,2,06098,Berisso,75063.5
2012,2,06105,Bolívar,30063.4
2012,2,06112,Bragado,36342.47
2012,2,06119,Brandsen,29777.96
2012,2,06126,Campana,76585.7
2012,2,06134,Cañuelas,42336.13
2012,2,06140,Capitán Sarmiento,22452.4
2012,2,06147,Carlos Casares,21310.73
2012,2,06154,Carlos Tejedor,24069.75
2012,2,06161,Carmen de Areco,28350.92
2012,2,06168,Castelli,21976.72
2012,2,06210,Chacabuco,37388.99
2012,2,06218,Chascomús,26825.07
2012,2,06224,Chivilcoy,38245.25
2012,2,06182,Coronel de Marina Leonardo Rosales,39291.75
2012,2,06175,Colón,28731.47
2012,2,06189,Coronel Dorrego,20454.51
2012,2,06196,Coronel Pringles,28826.61
2012,2,06203,Coronel Suárez,35581.37
2012,2,06231,Daireaux,29207.17
2012,2,06238,Dolores,35391.1
2012,2,06245,Ensenada,45761.09
2012,2,06252,Escobar,116448.34
2012,2,06260,Esteban Echeverría,183330.05
2012,2,06266,Exaltación de la Cruz,46046.51
2012,2,06270,Ezeiza,104460.97
2012,2,06274,Florencio Varela,249070.13
2012,2,06277,Florentino Ameghino,18171.18
2012,2,06280,General Alvarado,37959.82
2012,2,06287,General Alvear,22452.4
2012,2,06294,General Arenales,19598.25
2012,2,06301,General Belgrano,28255.78
2012,2,06308,General Guido,8276.89
2012,2,06315,General Juan Madariaga,25877.34
2012,2,06322,General la Madrid,24450.28
2012,2,06329,General las Heras,39006.33
2012,2,06336,General Lavalle,17885.8
2012,2,06343,General Paz,21405.89
2012,2,06351,General Pinto,21215.61
2012,2,06357,General Pueyrredón,254683.25
2012,2,06364,General Rodríguez,70211.49
2012,2,06371,General San Martín,194651.44
2012,2,06385,General Viamonte,27209.26
2012,2,06392,General Villegas,34344.58
2012,2,06399,Guaminí,16363.57
2012,2,06406,Hipólito Yrigoyen,16553.87
2012,2,06408,Hurlingham,94376.4
2012,2,06410,Ituzaingó,96564.59
2012,2,06412,José C. Paz,206163.11
2012,2,06413,Junín,65930.27
2012,2,06420,La Costa,64883.74
2012,2,06427,La Matanza,613447.17
2012,2,06441,La Plata,240793.17
2012,2,06434,Lanús,192653.55
2012,2,06448,Laprida,20549.64
2012,2,06455,Las Flores,28636.31
2012,2,06462,Leandro N. Alem,17505.25
2012,2,06466,Lezama,1813.4
2012,2,06469,Lincoln,36247.35
2012,2,06476,Lobería,28350.92
2012,2,06483,Lobos,38625.79
2012,2,06490,Lomas de Zamora,302061.8
2012,2,06497,Luján,88477.88
2012,2,06505,Magdalena,24640.57
2012,2,06511,Maipú,16363.57
2012,2,06515,Malvinas Argentinas,212442.18
2012,2,06518,Mar Chiquita,30824.5
2012,2,06525,Marcos Paz,70877.42
2012,2,06532,Mercedes,55465.12
2012,2,06539,Merlo,295021.61
2012,2,06547,Monte,31300.18
2012,2,06553,Monte Hermoso,24830.82
2012,2,06560,Moreno,284175.92
2012,2,06568,Morón,163065.75
2012,2,06574,Navarro,21976.72
2012,2,06581,Necochea,60222.02
2012,2,06588,9 de Julio,35866.8
2012,2,06595,Olavarría,69735.78
2012,2,06602,Patagones,36342.47
2012,2,06609,Pehuajó,38054.96
2012,2,06616,Pellegrini,15983.02
2012,2,06623,Pergamino,67928.17
2012,2,06630,Pila,15887.89
2012,2,06638,Pilar,174292
2012,2,06644,Pinamar,35676.53
2012,2,06648,Presidente Perón,78203.02
2012,2,06651,Puán,17314.95
2012,2,06655,Punta Indio,23118.36
2012,2,06658,Quilmes,286934.92
2012,2,06665,Ramallo,38911.21
2012,2,06672,Rauch,24450.28
2012,2,06679,Rivadavia,25782.2
2012,2,06686,Rojas,27970.4
2012,2,06693,Roque Pérez,27209.26
2012,2,06700,Saavedra,20739.93
2012,2,06707,Saladillo,33964.05
2012,2,06721,Salliqueló,14555.98
2012,2,06714,Salto,31966.14
2012,2,06728,San Andrés de Giles,35676.53
2012,2,06735,San Antonio de Areco,27494.69
2012,2,06742,San Cayetano,20073.95
2012,2,06749,San Fernando,130814.11
2012,2,06756,San Isidro,98086.8
2012,2,06760,San Miguel,178668.33
2012,2,06763,San Nicolás,98467.33
2012,2,06770,San Pedro,55179.74
2012,2,06778,San Vicente,65930.27
2012,2,06784,Suipacha,17410.1
2012,2,06791,Tandil,73636.42
2012,2,06798,Tapalqué,15602.5
2012,2,06805,Tigre,195602.81
2012,2,06812,Tordillo,11701.84
2012,2,06819,Tornquist,17695.5
2012,2,06826,Trenque Lauquen,32822.38
2012,2,06833,Tres Arroyos,50137.43
2012,2,06840,Tres de Febrero,125486.41
2012,2,06847,Tres Lomas,16648.99
2012,2,06854,25 de Mayo,33678.61
2012,2,06861,Vicente López,73541.28
2012,2,06868,Villa Gesell,34439.71
2012,2,06875,Villarino,38245.25
2012,2,06882,Zárate,81342.54
2012,3,06007,Adolfo Alsina,31973.62
2012,3,06014,Adolfo Gonzales Chaves,38825.13
2012,3,06021,Alberti,29526.68
2012,3,06028,Almirante Brown,469328.56
2012,3,06077,Arrecifes,61663.5
2012,3,06035,Avellaneda,290699.81
2012,3,06042,Ayacucho,38172.61
2012,3,06049,Azul,83359.98
2012,3,06056,Bahía Blanca,280748.8
2012,3,06063,Balcarce,75692.83
2012,3,06070,Baradero,61337.25
2012,3,06084,Benito Juárez,37030.7
2012,3,06091,Berazategui,292004.87
2012,3,06098,Berisso,128710.51
2012,3,06105,Bolívar,51549.38
2012,3,06112,Bragado,62316.05
2012,3,06119,Brandsen,51059.97
2012,3,06126,Campana,131320.58
2012,3,06134,Cañuelas,72593.33
2012,3,06140,Capitán Sarmiento,38498.88
2012,3,06147,Carlos Casares,36541.29
2012,3,06154,Carlos Tejedor,41272.11
2012,3,06161,Carmen de Areco,48613.02
2012,3,06168,Castelli,37683.22
2012,3,06210,Chacabuco,64110.5
2012,3,06218,Chascomús,45350.4
2012,3,06224,Chivilcoy,65578.66
2012,3,06182,Coronel de Marina Leonardo Rosales,67373.13
2012,3,06175,Colón,49265.55
2012,3,06189,Coronel Dorrego,35073.14
2012,3,06196,Coronel Pringles,49428.67
2012,3,06203,Coronel Suárez,61010.99
2012,3,06231,Daireaux,50081.2
2012,3,06238,Dolores,60684.73
2012,3,06245,Ensenada,78466.03
2012,3,06252,Escobar,199672.59
2012,3,06260,Esteban Echeverría,314353.85
2012,3,06266,Exaltación de la Cruz,78955.42
2012,3,06270,Ezeiza,179118.04
2012,3,06274,Florencio Varela,427077.58
2012,3,06277,Florentino Ameghino,31157.97
2012,3,06280,General Alvarado,65089.27
2012,3,06287,General Alvear,38498.88
2012,3,06294,General Arenales,33604.97
2012,3,06301,General Belgrano,48449.89
2012,3,06308,General Guido,14192.32
2012,3,06315,General Juan Madariaga,44371.59
2012,3,06322,General la Madrid,41924.65
2012,3,06329,General las Heras,66883.71
2012,3,06336,General Lavalle,30668.58
2012,3,06343,General Paz,36704.42
2012,3,06351,General Pinto,36378.18
2012,3,06357,General Pueyrredón,436702.32
2012,3,06364,General Rodríguez,120390.78
2012,3,06371,General San Martín,333766.44
2012,3,06385,General Viamonte,46655.43
2012,3,06392,General Villegas,58890.29
2012,3,06399,Guaminí,28058.49
2012,3,06406,Hipólito Yrigoyen,28384.72
2012,3,06408,Hurlingham,161826.14
2012,3,06410,Ituzaingó,165578.17
2012,3,06412,José C. Paz,353505.36
2012,3,06413,Junín,113049.89
2012,3,06420,La Costa,111255.41
2012,3,06427,La Matanza,1051870.31
2012,3,06441,La Plata,412885.14
2012,3,06434,Lanús,330340.74
2012,3,06448,Laprida,35236.25
2012,3,06455,Las Flores,49102.41
2012,3,06462,Leandro N. Alem,30016.04
2012,3,06466,Lezama,3915.05
2012,3,06469,Lincoln,62152.9
2012,3,06476,Lobería,48613.02
2012,3,06483,Lobos,66231.2
2012,3,06490,Lomas de Zamora,517941.68
2012,3,06497,Luján,151711.97
2012,3,06505,Magdalena,42250.92
2012,3,06511,Maipú,28058.49
2012,3,06515,Malvinas Argentinas,364272.04
2012,3,06518,Mar Chiquita,52854.44
2012,3,06525,Marcos Paz,121532.67
2012,3,06532,Mercedes,95105.43
2012,3,06539,Merlo,505869.96
2012,3,06547,Monte,53670.1
2012,3,06553,Monte Hermoso,42577.16
2012,3,06560,Moreno,487272.99
2012,3,06568,Morón,279606.91
2012,3,06574,Navarro,37683.22
2012,3,06581,Necochea,103261.99
2012,3,06588,9 de Julio,61500.39
2012,3,06595,Olavarría,119575.13
2012,3,06602,Patagones,62316.05
2012,3,06609,Pehuajó,65252.4
2012,3,06616,Pellegrini,27405.96
2012,3,06623,Pergamino,116475.65
2012,3,06630,Pila,27242.83
2012,3,06638,Pilar,298856.39
2012,3,06644,Pinamar,61174.14
2012,3,06648,Presidente Perón,134093.79
2012,3,06651,Puán,29689.78
2012,3,06655,Punta Indio,39640.81
2012,3,06658,Quilmes,492003.79
2012,3,06665,Ramallo,66720.59
